pl_name,hostname,default_flag,disc_year,disc_facility,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim
TOI-836 c,TOI-836,1,2023,Transiting Exoplanet Survey Satellite (TESS),8.59545000,0.00001000,-0.00001000,0,0.075000,0.001600,-0.001600,0,2.587,0.088,-0.088,0,9.60000,2.70000,-2.50000,0,0.078000,0.056000,-0.056000,0,26.71,0.00,0.00,0,665,27,-27,0,K V,4552.00,154.00,-154.00,0,0.67,0.01,-0.01,0,0.68,0.05,-0.04,0,-0.284,0.067,-0.067,0,[Fe/H],4.74,0.10,-0.10,0
TOI-836 c,TOI-836,0,2023,Transiting Exoplanet Survey Satellite (TESS),8.59547920,0.00003050,-0.00003050,0,,,,,2.640,0.247,-0.247,0,,,,,,,,,40.82,,,0,704,,,0,,4476.00,175.00,-175.00,0,0.69,0.06,-0.06,0,,,,,,,,,,4.58,0.34,-0.34,0
TOI-858 B b,TOI-858 B,1,2023,Transiting Exoplanet Survey Satellite (TESS),3.27971780,0.00000140,-0.00000140,0,0.044350,0.001000,-0.000980,0,14.067,0.437,-0.437,0,349.61125,25.42627,-22.24799,0,0.150000,,,1,908.90,55.80,-52.90,0,1529,23,-22,0,G0,5842.00,84.00,-79.00,0,1.31,0.04,-0.04,0,1.08,0.08,-0.07,0,0.153,0.091,-0.091,0,[Fe/H],4.24,0.04,-0.04,0
TOI-858 B b,TOI-858 B,0,2023,Transiting Exoplanet Survey Satellite (TESS),3.27972818,0.00002546,-0.00002546,0,,,,,13.812,0.688,-0.688,0,,,,,,,,,913.78,,,0,1402,,,0,,5857.00,135.10,-135.10,0,1.30,0.06,-0.06,0,,,,,,,,,,4.24,0.08,-0.08,0
TOI-904 b,TOI-904,1,2023,Transiting Exoplanet Survey Satellite (TESS),10.87720000,0.00030000,-0.00030000,0,0.056000,0.019000,-0.012000,0,2.426,0.163,-0.152,0,,,,,,,,,,,,,429,33,-33,0,,3770.20,70.00,-70.00,0,0.53,0.02,-0.02,0,0.56,0.03,-0.03,0,0.022,0.090,-0.090,0,[Fe/H],,,,
TOI-904 b,TOI-904,0,2023,Transiting Exoplanet Survey Satellite (TESS),10.87726788,0.00003554,-0.00003554,0,,,,,2.556,0.143,-0.143,0,,,,,,,,,8.32,,,0,433,,,0,,3992.00,170.00,-170.00,0,0.53,0.02,-0.02,0,,,,,,,,,,4.62,0.24,-0.24,0
TOI-904 c,TOI-904,1,2023,Transiting Exoplanet Survey Satellite (TESS),83.99970000,0.00060000,-0.00070000,0,0.312000,0.023000,-0.058000,0,2.167,0.130,-0.118,0,,,,,,,,,,,,,217,9,-9,0,,3770.20,70.00,-70.00,0,0.53,0.02,-0.02,0,0.56,0.03,-0.03,0,0.022,0.090,-0.090,0,[Fe/H],,,,
TOI-904 c,TOI-904,0,2023,Transiting Exoplanet Survey Satellite (TESS),83.99960674,0.00511532,-0.00511532,0,,,,,2.378,0.478,-0.478,0,,,,,,,,,0.09,,,0,138,,,0,,3992.00,170.00,-170.00,0,0.53,0.02,-0.02,0,,,,,,,,,,4.62,0.24,-0.24,0
TOI-908 b,TOI-908,0,2023,Transiting Exoplanet Survey Satellite (TESS),3.18377892,0.00000569,-0.00000569,0,,,,,3.108,1.572,-1.572,0,,,,,,,,,519.53,,,0,1218,,,0,,5500.00,76.00,-76.00,0,1.05,0.06,-0.06,0,,,,,,,,,,4.99,0.12,-0.12,0
TOI-908 b,TOI-908,1,2023,Transiting Exoplanet Survey Satellite (TESS),3.18379200,0.00000700,-0.00000700,0,0.041657,0.000002,-0.000002,0,3.186,0.155,-0.155,0,16.13700,4.11200,-4.03900,0,0.132000,0.091000,-0.091000,0,80.88,0.01,-0.01,0,1317,38,-38,0,G V,5626.00,61.00,-61.00,0,1.03,0.03,-0.03,0,0.95,0.01,-0.01,0,0.080,0.040,-0.040,0,[Fe/H],4.45,0.03,-0.03,0
TOI-913 b,TOI-913,1,2023,Transiting Exoplanet Survey Satellite (TESS),11.09864400,0.00058700,-0.00058100,0,,,,,2.453,0.127,-0.101,0,,,,,,,,,,,,,712,,,0,,4969.00,129.00,-129.00,0,0.73,0.05,-0.05,0,0.82,0.10,-0.10,0,-0.133,0.100,-0.100,0,[Fe/H],4.62,0.09,-0.09,0
TOI-913 b,TOI-913,0,2023,Transiting Exoplanet Survey Satellite (TESS),11.09935960,0.00003930,-0.00003930,0,,,,,2.613,0.285,-0.285,0,,,,,,,,,99.35,,,0,879,,,0,,4948.00,180.00,-180.00,0,0.73,0.05,-0.05,0,,,,,,,,,,4.60,0.31,-0.31,0
WASP-84 c,WASP-84,0,2023,Transiting Exoplanet Survey Satellite (TESS),1.44689930,0.00000580,-0.00000580,0,,,,,4.987,1.593,-1.593,0,,,,,,,,,1452.18,,,0,1719,,,0,,5238.00,104.52,-104.52,0,0.84,0.04,-0.04,0,,,,,,,,,,4.54,0.08,-0.08,0
WASP-84 c,WASP-84,1,2023,Transiting Exoplanet Survey Satellite (TESS),1.44688490,0.00000220,-0.00000160,0,0.023590,0.001000,-0.001000,0,1.950,0.120,-0.120,0,15.20000,4.50000,-4.20000,0,,,,,,,,,1329,31,-30,0,K0,,,,,0.77,0.02,-0.02,0,0.85,0.04,-0.04,0,,,,,,,,,
GJ 3090 b,GJ 3090,0,2022,Transiting Exoplanet Survey Satellite (TESS),2.85310160,0.00000170,-0.00000170,0,,,,,2.021,0.114,-0.114,0,,,,,,,,,23.04,,,0,610,,,0,,3703.00,66.00,-66.00,0,0.52,0.02,-0.02,0,,,,,,,,,,4.76,0.06,-0.06,0
GJ 3090 b,GJ 3090,1,2022,Transiting Exoplanet Survey Satellite (TESS),2.85310540,0.00000230,-0.00000230,0,0.031650,0.000270,-0.000270,0,2.130,0.110,-0.110,0,3.34000,0.72000,-0.72000,0,0.320000,,,1,,,,,693,18,-18,0,M2 V,3556.00,70.00,-70.00,0,0.52,0.02,-0.02,0,0.52,0.01,-0.01,0,-0.060,0.120,-0.120,0,[Fe/H],4.73,0.03,-0.03,0
GJ 3929 b,GJ 3929,0,2022,Transiting Exoplanet Survey Satellite (TESS),2.61627687,0.00011333,-0.00011333,0,,,,,1.097,1.105,-1.105,0,,,,,,,,,19.11,,,0,533,,,0,,3352.00,157.00,-157.00,0,0.33,0.01,-0.01,0,,,,,,,,,,4.90,0.00,0.00,0
GJ 3929 b,GJ 3929,0,2022,Transiting Exoplanet Survey Satellite (TESS),2.61627450,0.00000290,-0.00000300,0,0.025690,0.000880,-0.000880,0,1.150,0.040,-0.039,0,1.21000,0.40000,-0.42000,0,,,,,17.50,1.30,-1.20,0,569,9,-9,0,M3.5 V,3369.00,51.00,-51.00,0,0.32,0.01,-0.01,0,0.31,0.01,-0.01,0,0.000,0.160,-0.160,0,[Fe/H],4.84,0.04,-0.04,0
GJ 3929 b,GJ 3929,1,2022,Transiting Exoplanet Survey Satellite (TESS),2.61623500,0.00000500,-0.00000500,0,0.025200,0.000500,-0.000500,0,1.090,0.040,-0.040,0,1.75000,0.44000,-0.45000,0,0.000000,,,0,17.30,0.70,-0.70,0,568,6,-6,0,,3384.00,88.00,-88.00,0,0.32,0.01,-0.01,0,0.31,0.03,-0.02,0,-0.020,0.120,-0.120,0,[Fe/H],4.89,0.05,-0.05,0
HD 109833 b,HD 109833,1,2022,Transiting Exoplanet Survey Satellite (TESS),9.18852600,0.00002600,-0.00002600,0,,,,,2.888,0.152,-0.127,0,,,,,0.180000,0.240000,-0.120000,0,,,,,,,,,,5881.00,50.00,-50.00,0,1.00,0.04,-0.04,0,1.08,0.05,-0.05,0,-0.070,0.080,-0.080,0,[M/H],4.45,0.10,-0.10,0
HD 109833 b,HD 109833,0,2022,Transiting Exoplanet Survey Satellite (TESS),9.18850560,0.00003620,-0.00003620,0,,,,,2.174,0.124,-0.124,0,,,,,,,,,72.03,,,0,811,,,0,,5876.00,124.00,-124.00,0,0.98,0.04,-0.04,0,,,,,,,,,,4.48,0.08,-0.08,0
HD 109833 c,HD 109833,0,2022,Transiting Exoplanet Survey Satellite (TESS),13.90283907,0.00138709,-0.00138709,0,,,,,2.614,1.333,-1.333,0,,,,,,,,,77.48,,,0,757,,,0,,5876.00,124.00,-124.00,0,0.98,0.04,-0.04,0,,,,,,,,,,4.48,0.08,-0.08,0
HD 109833 c,HD 109833,1,2022,Transiting Exoplanet Survey Satellite (TESS),13.90014800,0.00005700,-0.00005700,0,,,,,2.590,0.196,-0.175,0,,,,,0.300000,0.210000,-0.190000,0,,,,,,,,,,5881.00,50.00,-50.00,0,1.00,0.04,-0.04,0,1.08,0.05,-0.05,0,-0.070,0.080,-0.080,0,[M/H],4.45,0.10,-0.10,0
HD 18599 b,HD 18599,0,2022,Transiting Exoplanet Survey Satellite (TESS),4.13743792,0.00000420,-0.00000420,0,,,,,2.676,0.702,-0.702,0,,,,,,,,,168.34,,,0,919,,,0,,5058.00,181.00,-181.00,0,0.80,0.05,-0.05,0,,,,,,,,,,4.52,0.28,-0.28,0
HD 18599 b,HD 18599,1,2022,Transiting Exoplanet Survey Satellite (TESS),4.13743540,0.00000360,-0.00000370,0,0.048000,0.000400,-0.000400,0,2.600,0.150,-0.130,0,24.10000,7.10000,-7.70000,0,0.340000,0.070000,-0.090000,0,,,,,,,,,K2 V,5145.00,50.00,-50.00,0,0.77,0.02,-0.02,0,0.86,0.02,-0.02,0,0.000,0.080,-0.080,0,[Fe/H],4.54,0.09,-0.09,0
HD 18599 b,HD 18599,0,2022,Transiting Exoplanet Survey Satellite (TESS),4.13743700,0.00000400,-0.00000400,0,0.050000,0.020000,-0.020000,0,2.700,0.050,-0.050,0,25.50000,4.60000,-4.60000,0,0.200000,0.100000,-0.200000,0,145.00,16.00,-12.00,0,863,21,-18,0,,5083.00,23.00,-23.00,0,0.80,0.01,-0.01,0,0.81,0.02,-0.01,0,-0.050,0.040,-0.040,0,[Fe/H],4.40,0.07,-0.07,0
HD 20329 b,HD 20329,0,2022,Transiting Exoplanet Survey Satellite (TESS),0.92606320,0.00000260,-0.00000260,0,,,,,1.677,0.104,-0.104,0,,,,,,,,,1025.84,,,0,1576,,,0,,5640.00,111.00,-111.00,0,1.11,0.05,-0.05,0,,,,,,,,,,4.35,0.07,-0.07,0
HD 20329 b,HD 20329,1,2022,Transiting Exoplanet Survey Satellite (TESS),0.92611800,0.00005000,-0.00004300,0,0.018000,0.000300,-0.000300,0,1.720,0.070,-0.070,0,7.42000,1.09000,-1.09000,0,0.000000,,,0,3474.00,124.00,-124.00,0,2141,27,-27,0,,5596.00,50.00,-50.00,0,1.13,0.02,-0.02,0,0.90,0.05,-0.05,0,-0.070,0.060,-0.060,0,[Fe/H],4.40,0.07,-0.07,0
HD 23472 d,HD 23472,1,2022,Transiting Exoplanet Survey Satellite (TESS),3.97664000,0.00003000,-0.00004400,0,0.042980,0.000630,-0.000650,0,0.750,0.067,-0.057,0,0.55000,0.21000,-0.20000,0,0.070000,0.050000,-0.047000,0,117.00,13.00,-11.00,0,909,35,-32,0,K4 V,4684.00,99.00,-99.00,0,0.71,0.02,-0.02,0,0.67,0.03,-0.03,0,-0.200,0.050,-0.050,0,[Fe/H],4.53,0.08,-0.08,0
HD 23472 d,HD 23472,0,2022,Transiting Exoplanet Survey Satellite (TESS),3.97668330,0.00001420,-0.00001420,0,,,,,0.758,0.066,-0.066,0,,,,,,,,,89.09,,,0,855,,,0,,4813.00,111.00,-111.00,0,0.69,0.04,-0.04,0,,,,,,,,,,4.38,0.21,-0.21,0
HD 23472 e,HD 23472,1,2022,Transiting Exoplanet Survey Satellite (TESS),7.90754000,0.00011000,-0.00011000,0,0.068000,0.001000,-0.001000,0,0.818,0.080,-0.065,0,0.72000,0.28000,-0.27000,0,0.070000,0.052000,-0.047000,0,46.70,5.10,-4.60,0,723,28,-25,0,K4 V,4684.00,99.00,-99.00,0,0.71,0.02,-0.02,0,0.67,0.03,-0.03,0,-0.200,0.050,-0.050,0,[Fe/H],4.53,0.08,-0.08,0
HD 23472 e,HD 23472,0,2022,Transiting Exoplanet Survey Satellite (TESS),7.90762220,0.00002620,-0.00002620,0,,,,,0.970,0.073,-0.073,0,,,,,,,,,44.81,,,0,720,,,0,,4813.00,111.00,-111.00,0,0.69,0.04,-0.04,0,,,,,,,,,,4.38,0.21,-0.21,0
HD 23472 f,HD 23472,1,2022,Transiting Exoplanet Survey Satellite (TESS),12.16218390,0.00012000,-0.00009900,0,0.090600,0.001400,-0.001400,0,1.137,0.084,-0.077,0,0.77000,0.44000,-0.40000,0,0.070000,0.048000,-0.051000,0,26.30,2.90,-2.60,0,630,27,-23,0,K4 V,4684.00,99.00,-99.00,0,0.71,0.02,-0.02,0,0.67,0.03,-0.03,0,-0.200,0.050,-0.050,0,[Fe/H],4.53,0.08,-0.08,0
HD 23472 f,HD 23472,0,2022,Transiting Exoplanet Survey Satellite (TESS),12.16233160,0.00004410,-0.00004410,0,,,,,1.156,0.098,-0.098,0,,,,,,,,,27.55,,,0,638,,,0,,4813.00,111.00,-111.00,0,0.69,0.04,-0.04,0,,,,,,,,,,4.38,0.21,-0.21,0
HD 260655 b,HD 260655,0,2022,Transiting Exoplanet Survey Satellite (TESS),2.76949360,0.00000360,-0.00000360,0,,,,,1.273,0.059,-0.059,0,,,,,,,,,21.88,,,0,602,,,0,,3807.00,157.00,-157.00,0,0.47,0.01,-0.01,0,,,,,,,,,,4.77,0.01,-0.01,0
HD 260655 b,HD 260655,1,2022,Transiting Exoplanet Survey Satellite (TESS),2.76953000,0.00003000,-0.00003000,0,0.029330,0.000240,-0.000240,0,1.240,0.023,-0.023,0,2.14000,0.34000,-0.34000,0,0.039000,0.043000,-0.023000,0,42.20,0.70,-0.70,0,709,4,-4,0,M0 V,3803.00,10.00,-10.00,0,0.44,0.00,0.00,0,0.44,0.01,-0.01,0,-0.430,0.040,-0.040,0,[Fe/H],5.20,0.07,-0.07,0
HD 260655 c,HD 260655,0,2022,Transiting Exoplanet Survey Satellite (TESS),5.70608680,0.00000630,-0.00000630,0,,,,,1.896,0.173,-0.173,0,,,,,,,,,20.54,,,0,593,,,0,,3807.00,157.00,-157.00,0,0.47,0.01,-0.01,0,,,,,,,,,,4.77,0.01,-0.01,0
HD 260655 c,HD 260655,1,2022,Transiting Exoplanet Survey Satellite (TESS),5.70588000,0.00007000,-0.00007000,0,0.047490,0.000390,-0.000390,0,1.533,0.051,-0.046,0,3.09000,0.48000,-0.48000,0,0.038000,0.036000,-0.022000,0,16.10,0.30,-0.30,0,557,3,-3,0,M0 V,3803.00,10.00,-10.00,0,0.44,0.00,0.00,0,0.44,0.01,-0.01,0,-0.430,0.040,-0.040,0,[Fe/H],5.20,0.07,-0.07,0
HD 28109 b,HD 28109,0,2022,Transiting Exoplanet Survey Satellite (TESS),22.89098550,0.00013400,-0.00013400,0,,,,,2.559,0.345,-0.345,0,,,,,,,,,98.75,,,0,804,,,0,,6321.00,196.00,-196.00,0,1.41,0.06,-0.06,0,,,,,,,,,,4.22,0.30,-0.30,0
HD 28109 b,HD 28109,1,2022,Transiting Exoplanet Survey Satellite (TESS),22.89104000,0.00035000,-0.00036000,0,0.135700,0.003400,-0.003400,0,2.199,0.098,-0.100,0,18.49600,9.12000,-7.60900,0,0.330700,,,1,,,,,881,8,-8,0,F8/G0 V,6120.00,50.00,-50.00,0,1.45,0.04,-0.04,0,1.26,0.08,-0.08,0,0.000,0.100,-0.100,0,[Fe/H],4.13,0.10,-0.10,0
HD 28109 c,HD 28109,0,2022,Transiting Exoplanet Survey Satellite (TESS),56.00450565,0.00020734,-0.00020734,0,,,,,4.607,0.220,-0.220,0,,,,,,,,,29.95,,,0,597,,,0,,6321.00,196.00,-196.00,0,1.41,0.06,-0.06,0,,,,,,,,,,4.22,0.30,-0.30,0
HD 28109 c,HD 28109,1,2022,Transiting Exoplanet Survey Satellite (TESS),56.00819000,0.00194000,-0.00202000,0,0.308000,0.011000,-0.011000,0,4.230,0.110,-0.110,0,7.94300,4.22700,-3.04600,0,0.120300,,,1,,,,,585,9,-8,0,F8/G0 V,6120.00,50.00,-50.00,0,1.45,0.04,-0.04,0,1.26,0.08,-0.08,0,0.000,0.100,-0.100,0,[Fe/H],4.13,0.10,-0.10,0
HD 28109 d,HD 28109,0,2022,Transiting Exoplanet Survey Satellite (TESS),84.26076445,0.00087555,-0.00087555,0,,,,,3.436,0.203,-0.203,0,,,,,,,,,17.37,,,0,521,,,0,,6321.00,196.00,-196.00,0,1.41,0.06,-0.06,0,,,,,,,,,,4.22,0.30,-0.30,0
HD 28109 d,HD 28109,1,2022,Transiting Exoplanet Survey Satellite (TESS),84.25999000,0.00744000,-0.00662000,0,0.411000,0.016000,-0.016000,0,3.250,0.110,-0.110,0,5.68100,2.73800,-2.11000,0,0.086400,,,1,,,,,506,9,-8,0,F8/G0 V,6120.00,50.00,-50.00,0,1.45,0.04,-0.04,0,1.26,0.08,-0.08,0,0.000,0.100,-0.100,0,[Fe/H],4.13,0.10,-0.10,0
HD 56414 b,HD 56414,1,2022,Transiting Exoplanet Survey Satellite (TESS),29.04992000,0.00021000,-0.00021000,0,0.229000,0.004000,-0.004000,0,3.710,0.200,-0.200,0,,,,,0.680000,,,1,,,,,1133,30,-30,0,,8500.00,150.00,-150.00,0,1.75,0.07,-0.07,0,1.89,0.11,-0.11,0,0.000,0.300,0.000,0,[Fe/H],,,,
HD 56414 b,HD 56414,0,2022,Transiting Exoplanet Survey Satellite (TESS),29.04975170,0.00013370,-0.00013370,0,,,,,2.847,0.120,-0.120,0,,,,,,,,,257.07,,,0,1115,,,0,,8208.00,222.00,-222.00,0,1.80,0.05,-0.05,0,,,,,,,,,,4.26,0.38,-0.38,0
HD 73583 b,HD 73583,0,2022,Transiting Exoplanet Survey Satellite (TESS),6.39806610,0.00000950,-0.00000970,0,0.059950,0.000740,-0.000720,0,2.840,0.160,-0.120,0,15.90000,5.30000,-3.90000,0,0.294000,0.130000,-0.062000,0,46.20,2.50,-4.00,0,743,7,-7,0,K4,4582.00,64.00,-62.00,0,0.68,0.02,-0.02,0,0.70,0.03,-0.03,0,-0.055,0.044,-0.052,0,[Fe/H],4.62,0.03,-0.02,0
HD 73583 b,HD 73583,1,2022,Transiting Exoplanet Survey Satellite (TESS),6.39804200,0.00000670,-0.00000620,0,0.060400,0.002700,-0.002600,0,2.790,0.100,-0.100,0,10.20000,3.40000,-3.10000,0,0.090000,0.090000,-0.060000,0,43.30,5.30,-4.70,0,714,21,-20,0,K4 V,4511.00,110.00,-110.00,0,0.65,0.02,-0.02,0,0.73,0.02,-0.02,0,0.000,0.090,-0.090,0,[Fe/H],4.62,0.12,-0.12,0
HD 73583 b,HD 73583,0,2022,Transiting Exoplanet Survey Satellite (TESS),6.39805000,0.00001000,-0.00001000,0,0.072000,0.002000,-0.002000,0,2.490,0.100,-0.100,0,,,,,,,,,,,,,655,41,-41,0,K4 V,4511.00,110.00,-110.00,0,0.65,0.02,-0.02,0,0.73,0.02,-0.02,0,0.000,0.090,-0.090,0,[Fe/H],4.62,0.12,-0.12,0
HD 73583 b,HD 73583,0,2022,Transiting Exoplanet Survey Satellite (TESS),6.39806420,0.00000650,-0.00000650,0,,,,,2.620,0.216,-0.216,0,,,,,,,,,33.72,,,0,671,,,0,,4695.00,92.00,-92.00,0,0.63,0.05,-0.05,0,,,,,,,,,,4.50,0.20,-0.20,0
HD 73583 c,HD 73583,1,2022,Transiting Exoplanet Survey Satellite (TESS),18.87974000,0.00086000,-0.00074000,0,0.124200,0.005500,-0.005400,0,2.390,0.100,-0.090,0,9.70000,1.80000,-1.70000,0,0.080000,0.110000,-0.060000,0,10.20,1.20,-1.10,0,498,15,-15,0,K4 V,4511.00,110.00,-110.00,0,0.65,0.02,-0.02,0,0.73,0.02,-0.02,0,0.000,0.090,-0.090,0,[Fe/H],4.62,0.12,-0.12,0
HD 73583 c,HD 73583,0,2022,Transiting Exoplanet Survey Satellite (TESS),18.87928710,0.00005900,-0.00005900,0,,,,,1.998,0.167,-0.167,0,,,,,,,,,10.58,,,0,502,,,0,,4695.00,92.00,-92.00,0,0.63,0.05,-0.05,0,,,,,,,,,,4.50,0.20,-0.20,0
HD 73583 c,HD 73583,0,2022,Transiting Exoplanet Survey Satellite (TESS),18.88050000,0.00240000,-0.00110000,0,0.123300,0.001500,-0.001500,0,2.730,0.120,-0.110,0,22.50000,5.00000,-5.50000,0,0.093000,0.130000,-0.066000,0,11.76,0.52,-0.57,0,518,5,-5,0,K4,4582.00,64.00,-62.00,0,0.68,0.02,-0.02,0,0.70,0.03,-0.03,0,-0.055,0.044,-0.052,0,[Fe/H],4.62,0.03,-0.02,0
HD 93963 A b,HD 93963 A,1,2022,Transiting Exoplanet Survey Satellite (TESS),1.03913530,0.00000490,-0.00000490,0,0.020850,0.000370,-0.000370,0,1.350,0.042,-0.042,0,7.80000,3.20000,-3.20000,0,,,,,2898.00,157.00,-147.00,0,2042,27,-27,0,G0 V,5987.00,64.00,-64.00,0,1.04,0.01,-0.01,0,1.11,0.04,-0.04,0,0.100,0.040,-0.040,0,[Fe/H],4.49,0.11,-0.11,0
HD 93963 A b,HD 93963 A,0,2022,Transiting Exoplanet Survey Satellite (TESS),1.03761090,0.00000820,-0.00000820,0,,,,,1.537,0.120,-0.120,0,,,,,,,,,2287.71,,,0,1926,,,0,,5922.00,120.40,-120.40,0,1.05,0.05,-0.05,0,,,,,,,,,,4.43,0.08,-0.08,0
HD 93963 A c,HD 93963 A,1,2022,Transiting Exoplanet Survey Satellite (TESS),3.64513980,0.00001060,-0.00001420,0,0.048130,0.000850,-0.000850,0,3.228,0.059,-0.059,0,19.20000,4.10000,-4.10000,0,,,,,543.80,29.40,-27.60,0,1344,18,-18,0,G0 V,5987.00,64.00,-64.00,0,1.04,0.01,-0.01,0,1.11,0.04,-0.04,0,0.100,0.040,-0.040,0,[Fe/H],4.49,0.11,-0.11,0
HD 93963 A c,HD 93963 A,0,2022,Transiting Exoplanet Survey Satellite (TESS),3.64515490,0.00001400,-0.00001400,0,,,,,2.993,0.165,-0.165,0,,,,,,,,,283.72,,,0,1143,,,0,,5922.00,120.40,-120.40,0,1.05,0.05,-0.05,0,,,,,,,,,,4.43,0.08,-0.08,0
HIP 94235 b,HIP 94235,0,2022,Transiting Exoplanet Survey Satellite (TESS),7.71212084,0.00112612,-0.00112612,0,,,,,3.004,1.190,-1.190,0,,,,,,,,,219.28,,,0,981,,,0,,5985.40,119.70,-119.70,0,1.09,0.05,-0.05,0,,,,,,,,,,4.40,0.08,-0.08,0
HIP 94235 b,HIP 94235,1,2022,Transiting Exoplanet Survey Satellite (TESS),7.71305700,0.00002100,-0.00002100,0,0.078700,0.000560,-0.000170,0,3.000,0.320,-0.280,0,379.00000,,,1,0.320000,0.200000,-0.200000,0,,,,,1060,50,-50,0,G V,5991.00,50.00,-50.00,0,1.08,0.11,-0.10,0,1.09,0.02,-0.01,0,0.000,,,0,[m/H],4.46,0.05,-0.05,0
HIP 94235 b,HIP 94235,0,2022,Transiting Exoplanet Survey Satellite (TESS),7.71212100,,,0,,,,,3.207,,,0,,,,,,,,,,,,,,,,,,5985.43,112.69,-126.80,0,1.09,0.05,-0.05,0,1.10,0.17,-0.11,0,,,,,,4.40,0.06,-0.09,0
LP 890-9 b,LP 890-9,1,2022,Transiting Exoplanet Survey Satellite (TESS),2.72990250,0.00000340,-0.00000400,0,0.018750,0.000100,-0.000100,0,1.320,0.053,-0.027,0,13.20000,,,1,,,,,4.09,0.12,-0.12,0,396,3,-3,0,M6 V,2850.00,75.00,-75.00,0,0.16,0.01,-0.01,0,0.12,0.00,0.00,0,-0.028,0.089,-0.089,0,[Fe/H],5.13,0.05,-0.05,0
LP 890-9 b,LP 890-9,0,2022,Transiting Exoplanet Survey Satellite (TESS),2.72990489,0.00001196,-0.00001196,0,,,,,1.351,0.773,-0.773,0,,,,,,,,,4.07,,,0,362,,,0,,2887.00,157.00,-157.00,0,0.16,0.00,0.00,0,,,,,,,,,,5.16,0.04,-0.04,0
LTT 1445 A c,LTT 1445 A,1,2022,Transiting Exoplanet Survey Satellite (TESS),3.12390350,0.00000340,-0.00000360,0,0.026610,0.000470,-0.000490,0,1.147,0.055,-0.054,0,1.54000,0.20000,-0.19000,0,0.223000,,,1,10.90,2.40,-2.00,0,508,25,-25,0,,3340.00,150.00,-150.00,0,0.27,0.01,-0.01,0,0.26,0.01,-0.01,0,-0.340,0.090,-0.090,0,[Fe/H],,,,
NGTS-20 b,NGTS-20,1,2022,Transiting Exoplanet Survey Satellite (TESS),54.18915000,0.00015000,-0.00015000,0,0.313000,0.013000,-0.013000,0,11.994,0.448,-0.448,0,947.12865,50.85255,-47.67426,0,0.432000,0.023000,-0.023000,0,,,,,688,14,-13,0,G1 IV,5980.00,80.00,-80.00,0,1.78,0.05,-0.05,0,1.47,0.09,-0.09,0,0.150,0.080,-0.080,0,[Fe/H],3.80,0.20,-0.20,0
NGTS-20 b,NGTS-20,0,2022,Transiting Exoplanet Survey Satellite (TESS),54.32124230,0.00703400,-0.00703400,0,,,,,11.635,0.754,-0.754,0,,,,,,,,,6.76,,,0,449,,,0,,6207.00,129.40,-129.40,0,1.82,0.09,-0.09,0,,,,,,,,,,3.99,0.08,-0.08,0
TOI-1064 b,TOI-1064,1,2022,Transiting Exoplanet Survey Satellite (TESS),6.44386800,0.00002500,-0.00002500,0,0.061520,0.000860,-0.000890,0,2.587,0.043,-0.042,0,13.50000,1.70000,-1.80000,0,0.047000,0.038000,-0.030000,0,62.90,4.20,-4.00,0,784,13,-13,0,,4734.00,67.00,-67.00,0,0.73,0.01,-0.01,0,0.75,0.03,-0.03,0,0.050,0.080,-0.080,0,[Fe/H],4.60,0.06,-0.06,0
TOI-1064 b,TOI-1064,0,2022,Transiting Exoplanet Survey Satellite (TESS),6.44385679,0.00003582,-0.00003582,0,,,,,2.480,1.283,-1.283,0,,,,,,,,,60.83,,,0,712,,,0,,4803.00,178.00,-178.00,0,0.74,0.06,-0.06,0,,,,,,,,,,4.52,2.00,-2.00,0
TOI-1064 c,TOI-1064,0,2022,Transiting Exoplanet Survey Satellite (TESS),12.22648809,0.00008837,-0.00008837,0,,,,,2.566,2.104,-2.104,0,,,,,,,,,25.90,,,0,575,,,0,,4803.00,178.00,-178.00,0,0.74,0.06,-0.06,0,,,,,,,,,,4.52,2.00,-2.00,0
TOI-1064 c,TOI-1064,1,2022,Transiting Exoplanet Survey Satellite (TESS),12.22657400,0.00004600,-0.00004300,0,0.094290,0.001320,-0.001360,0,2.651,0.043,-0.042,0,2.50000,1.80000,-2.00000,0,0.088000,0.081000,-0.064000,0,26.80,1.80,-1.70,0,634,10,-10,0,,4734.00,67.00,-67.00,0,0.73,0.01,-0.01,0,0.75,0.03,-0.03,0,0.050,0.080,-0.080,0,[Fe/H],4.60,0.06,-0.06,0
